course_id,userid_DI,registered,viewed,explored,certified,final_cc_cname_DI,LoE_DI,YoB,gender,start_time_DI,last_event_DI,nevents,ndays_act,nplay_video,nchapters,nforum_posts
HarvardX/CS50x/2012,MHxPC130251063,1,1,0,0,United States,Master's,1966.0,f,8/9/13,8/9/13,5.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130359531,1,1,0,0,India,Master's,1988.0,f,10/1/12,2/22/13,211.0,5.0,23.0,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130200394,1,0,0,0,United States,Secondary,1977.0,f,3/1/13,3/1/13,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130550900,1,1,0,0,United States,Master's,1985.0,m,10/16/12,11/14/12,201.0,6.0,51.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130588795,1,1,0,0,United States,Less than Secondary,1997.0,m,7/2/13,7/2/13,80.0,1.0,0.0,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130013193,1,0,0,0,India,Bachelor's,1989.0,m,1/16/13,11/17/13,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130111677,1,1,0,0,Other South Asia,Bachelor's,1990.0,m,2/25/13,2/25/13,13.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130364036,1,1,1,1,Pakistan,unk,-1.0,unk,12/23/12,7/27/13,306.0,56.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130427590,1,1,1,1,United States,unk,-1.0,unk,2/24/13,8/8/13,1363.0,15.0,0.0,23.0,0
HarvardX/CS50x/2012,MHxPC130188421,1,1,1,1,United States,Less than Secondary,1998.0,m,9/8/12,7/22/13,103.0,16.0,0.0,9.0,0
HarvardX/PH278x/2013_Spring,MHxPC130039963,1,1,1,1,Greece,Master's,1982.0,f,12/21/12,7/17/13,1723.0,19.0,291.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130424164,1,0,0,0,Pakistan,Bachelor's,1986.0,m,12/27/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130351439,1,0,0,0,Mexico,unk,-1.0,unk,3/20/13,3/20/13,2.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130365817,1,1,1,1,Other Africa,unk,-1.0,unk,6/3/13,8/24/13,1870.0,22.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130318146,1,1,1,1,Brazil,Bachelor's,1979.0,m,8/19/12,5/8/13,117.0,23.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130251110,1,1,0,0,Morocco,unk,-1.0,f,1/4/13,5/31/13,144.0,5.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130359867,1,0,0,0,Other East Asia,Bachelor's,1985.0,m,3/13/13,3/13/13,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130433666,1,1,0,0,India,Bachelor's,1989.0,m,12/21/12,7/31/13,1.0,1.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130592890,1,1,1,1,Brazil,Bachelor's,1982.0,m,12/24/12,8/5/13,1622.0,29.0,0.0,34.0,0
HarvardX/CS50x/2012,MHxPC130525322,1,0,0,0,Brazil,Bachelor's,1986.0,m,11/14/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130293830,1,1,1,1,Other Europe,Bachelor's,1991.0,m,6/18/13,8/11/13,980.0,20.0,0.0,22.0,0
HarvardX/CS50x/2012,MHxPC130341431,1,0,0,0,Unknown/Other,unk,-1.0,unk,8/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130002206,1,1,1,1,India,Master's,1987.0,f,2/16/13,8/5/13,1402.0,13.0,192.0,7.0,0
HarvardX/CS50x/2012,MHxPC130451094,1,0,0,0,Unknown/Other,Bachelor's,1984.0,m,8/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130195111,1,1,0,0,India,Master's,1990.0,m,7/2/13,7/2/13,5.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130170200,1,1,0,0,United States,unk,1993.0,f,5/23/13,5/23/13,23.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130419071,1,1,1,1,India,Secondary,1993.0,m,10/6/12,6/28/13,62.0,23.0,0.0,9.0,0
HarvardX/CS50x/2012,MHxPC130514039,1,1,1,0,India,Secondary,1992.0,m,1/22/13,4/21/13,147.0,12.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130334775,1,1,1,1,Egypt,Bachelor's,1980.0,m,10/19/12,7/17/13,2764.0,30.0,597.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130542817,1,1,0,1,Australia,Secondary,1993.0,m,1/5/13,8/6/13,345.0,11.0,0.0,8.0,0
HarvardX/ER22x/2013_Spring,MHxPC130585823,1,1,0,0,United States,Doctorate,1971.0,f,7/8/13,7/8/13,20.0,1.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130283588,1,1,1,1,Spain,Master's,1977.0,f,8/22/12,1/14/13,4673.0,37.0,399.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130348605,1,1,0,0,India,unk,-1.0,unk,1/24/13,3/21/13,35.0,4.0,0.0,3.0,0
HarvardX/CS50x/2012,MHxPC130408617,1,1,1,1,Other Europe,Master's,1980.0,m,12/30/12,7/4/13,52.0,29.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130269896,1,1,1,1,United States,Master's,1981.0,f,10/12/12,1/20/13,9924.0,48.0,2280.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130382117,1,1,0,1,United States,Secondary,1995.0,f,1/12/13,7/16/13,455.0,20.0,0.0,7.0,0
HarvardX/PH207x/2012_Fall,MHxPC130173905,1,1,1,1,Nigeria,Master's,1986.0,m,10/17/12,5/4/13,2674.0,21.0,454.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130578083,1,1,1,1,Other Europe,Secondary,1992.0,f,3/9/13,7/26/13,1493.0,40.0,0.0,22.0,0
HarvardX/CS50x/2012,MHxPC130134884,1,1,1,1,United States,Bachelor's,1990.0,m,10/23/12,5/10/13,236.0,25.0,0.0,9.0,0
HarvardX/ER22x/2013_Spring,MHxPC130580286,1,1,0,0,Canada,Bachelor's,1989.0,f,2/8/13,8/28/13,17.0,2.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130461099,1,1,1,1,United States,Bachelor's,1989.0,f,10/15/12,4/7/13,6895.0,39.0,1080.0,16.0,0
HarvardX/PH207x/2012_Fall,MHxPC130031329,1,1,0,0,Other Europe,Bachelor's,1988.0,m,9/2/12,2/17/13,20.0,3.0,0.0,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130480103,1,1,0,0,United States,Bachelor's,1966.0,f,2/13/13,5/18/13,824.0,40.0,0.0,5.0,0
HarvardX/PH207x/2012_Fall,MHxPC130347612,1,1,1,1,India,Doctorate,1965.0,m,10/11/12,4/26/13,3726.0,24.0,370.0,12.0,0
HarvardX/CS50x/2012,MHxPC130542684,1,1,0,0,United States,unk,-1.0,unk,1/8/13,4/4/13,1.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130224767,1,0,0,0,Unknown/Other,Secondary,1979.0,m,10/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130548286,1,0,0,0,Nigeria,Bachelor's,1986.0,m,3/3/13,3/3/13,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130489261,1,1,1,1,Nigeria,Bachelor's,1986.0,m,2/6/13,8/21/13,810.0,11.0,4.0,8.0,0
HarvardX/CS50x/2012,MHxPC130305359,1,0,0,0,Unknown/Other,Master's,1979.0,m,7/25/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130364079,1,1,0,0,India,unk,-1.0,unk,3/14/13,3/14/13,11.0,1.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130008487,1,1,1,1,Other Europe,Master's,1975.0,f,2/1/13,8/4/13,1788.0,6.0,0.0,34.0,0
HarvardX/CS50x/2012,MHxPC130092169,1,1,1,1,Russian Federation,Less than Secondary,1995.0,m,10/7/12,6/3/13,272.0,13.0,0.0,11.0,0
HarvardX/CS50x/2012,MHxPC130447482,1,1,0,0,United States,Master's,1987.0,f,10/21/12,7/26/13,8.0,2.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130361050,1,1,1,1,Nigeria,Bachelor's,1986.0,f,10/26/12,1/18/13,2075.0,23.0,184.0,14.0,0
HarvardX/PH278x/2013_Spring,MHxPC130179379,1,1,0,0,Other Europe,Secondary,1991.0,f,4/20/13,6/22/13,255.0,2.0,18.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130335268,1,1,0,0,United States,Master's,1986.0,f,6/27/13,6/28/13,54.0,2.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130056838,1,0,0,0,India,Bachelor's,1986.0,f,3/18/13,3/18/13,1.0,1.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130544369,1,1,0,0,Colombia,Bachelor's,1989.0,f,5/3/13,5/21/13,36.0,2.0,13.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130161166,1,1,1,1,Nigeria,Bachelor's,1987.0,m,10/2/12,1/19/13,2948.0,41.0,232.0,15.0,0
HarvardX/CS50x/2012,MHxPC130461804,1,1,1,0,United States,Bachelor's,1988.0,m,8/17/12,3/12/13,14.0,2.0,0.0,8.0,0
HarvardX/PH278x/2013_Spring,MHxPC130352051,1,1,1,1,Other Europe,Master's,1986.0,f,1/15/13,8/8/13,7105.0,27.0,289.0,8.0,0
HarvardX/CS50x/2012,MHxPC130253369,1,0,0,0,Unknown/Other,unk,1993.0,m,9/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130184908,1,1,0,0,Germany,Master's,1986.0,f,3/25/13,5/19/13,7.0,3.0,0.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130561728,1,1,0,0,United States,Bachelor's,1959.0,m,4/26/13,4/26/13,10.0,1.0,0.0,1.0,0
HarvardX/ER22x/2013_Spring,MHxPC130226365,1,1,1,1,Other Europe,Bachelor's,1988.0,f,7/16/13,8/16/13,1135.0,15.0,0.0,31.0,0
HarvardX/PH207x/2012_Fall,MHxPC130523054,1,1,1,1,Other Africa,Master's,1980.0,m,10/9/12,1/20/13,6144.0,56.0,1276.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130290522,1,1,1,1,Other South Asia,Secondary,1990.0,f,2/18/13,8/18/13,1742.0,47.0,0.0,32.0,1
HarvardX/CS50x/2012,MHxPC130108454,1,0,0,0,Unknown/Other,Master's,1989.0,m,10/3/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH278x/2013_Spring,MHxPC130209225,1,1,0,1,Nigeria,Secondary,1990.0,f,2/7/13,8/4/13,741.0,10.0,18.0,5.0,0
HarvardX/CS50x/2012,MHxPC130011572,1,1,1,1,United Kingdom,Bachelor's,1982.0,m,8/17/12,7/22/13,382.0,38.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130479536,1,0,0,0,Unknown/Other,Master's,1962.0,m,12/5/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130481517,1,1,1,1,India,Secondary,1994.0,m,1/30/13,8/5/13,1241.0,29.0,0.0,30.0,0
HarvardX/CS50x/2012,MHxPC130471591,1,1,1,1,Ukraine,Bachelor's,1990.0,m,7/30/12,5/10/13,161.0,38.0,0.0,12.0,0
HarvardX/ER22x/2013_Spring,MHxPC130295627,1,1,0,1,Colombia,Master's,1980.0,m,7/23/13,8/30/13,291.0,4.0,0.0,7.0,0
HarvardX/ER22x/2013_Spring,MHxPC130287198,1,1,1,1,United Kingdom,Bachelor's,1981.0,f,4/6/13,8/4/13,1682.0,17.0,0.0,33.0,0
HarvardX/ER22x/2013_Spring,MHxPC130108325,1,1,0,1,India,Master's,1986.0,m,7/6/13,7/7/13,534.0,2.0,0.0,13.0,0
HarvardX/ER22x/2013_Spring,MHxPC130115564,1,1,1,0,Other Europe,Master's,1968.0,f,1/30/13,5/22/13,408.0,11.0,0.0,24.0,0
HarvardX/ER22x/2013_Spring,MHxPC130074870,1,1,0,0,Brazil,Secondary,1991.0,f,1/16/13,3/13/13,6.0,2.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130162870,1,1,0,0,Other Europe,Bachelor's,1988.0,f,8/13/12,5/7/13,1.0,1.0,0.0,3.0,0
HarvardX/ER22x/2013_Spring,MHxPC130146923,1,1,1,1,United States,unk,-1.0,unk,7/26/13,8/30/13,1586.0,14.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130516426,1,1,0,0,United States,Master's,1945.0,m,5/23/13,6/14/13,80.0,3.0,0.0,2.0,0
HarvardX/ER22x/2013_Spring,MHxPC130531029,1,1,1,1,India,Bachelor's,1989.0,f,7/31/13,9/6/13,833.0,5.0,0.0,31.0,0
HarvardX/ER22x/2013_Spring,MHxPC130329040,1,0,0,0,United States,Bachelor's,1950.0,m,1/8/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130105185,1,1,1,1,Germany,Master's,1986.0,m,1/29/13,6/19/13,518.0,76.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130011512,1,1,0,0,Greece,Master's,1967.0,f,3/15/13,3/16/13,53.0,1.0,0.0,2.0,0
HarvardX/CS50x/2012,MHxPC130102416,1,1,0,0,Australia,Master's,1986.0,m,9/5/12,7/26/13,5.0,1.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130128189,1,0,0,0,Egypt,Bachelor's,1988.0,f,8/17/12,8/18/12,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130224273,1,1,0,1,Other Europe,Master's,1974.0,m,7/28/13,7/30/13,301.0,3.0,0.0,8.0,0
HarvardX/CS50x/2012,MHxPC130332156,1,0,0,0,Unknown/Other,Master's,1983.0,f,10/6/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130546346,1,0,0,0,Other Middle East/Central Asia,Bachelor's,1979.0,m,11/10/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130316308,1,1,1,1,United States,Master's,1972.0,f,3/21/13,8/11/13,4609.0,59.0,0.0,27.0,0
HarvardX/CS50x/2012,MHxPC130318784,1,0,0,0,United States,Bachelor's,1987.0,f,7/3/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130079706,1,0,0,0,Unknown/Other,Secondary,1992.0,m,8/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130105463,1,1,1,1,Other Europe,Master's,1984.0,m,11/10/12,1/20/13,2731.0,34.0,9.0,12.0,0
HarvardX/CS50x/2012,MHxPC130108340,1,0,0,0,United States,Bachelor's,1988.0,m,6/15/13,6/15/13,1.0,1.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130391758,1,1,0,0,United States,Secondary,1992.0,m,2/24/13,2/25/13,3.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130467796,1,1,1,1,Russian Federation,Master's,1982.0,m,8/2/12,5/8/13,219.0,28.0,0.0,12.0,0
HarvardX/CS50x/2012,MHxPC130201670,1,0,0,0,Unknown/Other,Secondary,1987.0,m,7/28/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130553754,1,1,0,0,United States,Bachelor's,1984.0,m,8/18/12,10/19/12,218.0,4.0,99.0,2.0,0
HarvardX/CS50x/2012,MHxPC130467623,1,0,0,0,Brazil,Bachelor's,1982.0,m,9/25/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130349739,1,1,1,1,Morocco,Bachelor's,1989.0,m,12/5/12,6/13/13,103.0,22.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130217418,1,1,1,1,Other Europe,unk,-1.0,unk,10/16/12,3/10/13,8558.0,71.0,1533.0,15.0,0
HarvardX/PH278x/2013_Spring,MHxPC130354243,1,1,1,1,United States,unk,-1.0,unk,2/9/13,8/14/13,1666.0,28.0,221.0,8.0,0
HarvardX/PH207x/2012_Fall,MHxPC130347659,1,0,0,0,India,Master's,1963.0,m,10/11/12,10/11/12,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130173339,1,1,1,1,India,Bachelor's,1987.0,f,9/10/12,1/15/13,4895.0,51.0,1348.0,14.0,0
HarvardX/CS50x/2012,MHxPC130084371,1,1,0,0,United States,Bachelor's,1986.0,m,3/3/13,3/14/13,30.0,2.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130404452,1,1,1,1,Egypt,Secondary,1992.0,f,10/12/12,6/8/13,8653.0,31.0,2154.0,13.0,0
HarvardX/PH207x/2012_Fall,MHxPC130054825,1,1,1,1,United States,Master's,1958.0,m,9/26/12,1/18/13,1036.0,28.0,39.0,15.0,0
HarvardX/CS50x/2012,MHxPC130408440,1,1,0,0,Pakistan,Bachelor's,1989.0,m,6/16/13,6/16/13,13.0,1.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130486911,1,0,0,0,Unknown/Other,Secondary,1984.0,m,8/24/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130124739,1,1,0,0,United States,Doctorate,1979.0,m,9/24/12,4/17/13,1355.0,15.0,312.0,4.0,0
HarvardX/CS50x/2012,MHxPC130538557,1,0,0,0,Unknown/Other,unk,1994.0,m,10/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130204847,1,1,1,1,United States,Master's,1983.0,f,1/27/13,7/16/13,906.0,19.0,0.0,32.0,0
HarvardX/PH207x/2012_Fall,MHxPC130302743,1,1,1,1,United States,unk,1977.0,f,8/21/12,2/12/13,8998.0,76.0,1344.0,16.0,0
HarvardX/ER22x/2013_Spring,MHxPC130061324,1,1,1,1,United States,Bachelor's,1983.0,m,2/25/13,8/15/13,1119.0,40.0,0.0,31.0,0
HarvardX/CS50x/2012,MHxPC130356893,1,0,0,0,Unknown/Other,unk,-1.0,unk,9/7/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130290716,1,0,0,0,Unknown/Other,Bachelor's,1984.0,m,7/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130021223,1,1,1,1,Russian Federation,unk,-1.0,unk,1/23/13,8/11/13,1707.0,47.0,0.0,33.0,0
HarvardX/CS50x/2012,MHxPC130019480,1,1,1,1,India,Secondary,1994.0,m,10/2/12,8/6/13,546.0,53.0,0.0,11.0,0
HarvardX/ER22x/2013_Spring,MHxPC130304089,1,0,0,0,Unknown/Other,Bachelor's,1982.0,f,12/25/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130213164,1,1,1,1,Germany,Master's,1983.0,m,10/14/12,1/16/13,6135.0,27.0,1742.0,13.0,0
HarvardX/CS50x/2012,MHxPC130000779,1,0,0,0,Unknown/Other,Bachelor's,1978.0,f,8/30/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130282618,1,1,1,1,Other Europe,Master's,1986.0,m,10/15/12,1/19/13,9104.0,35.0,1815.0,16.0,0
HarvardX/CS50x/2012,MHxPC130135646,1,1,1,1,India,Secondary,1992.0,m,10/29/12,6/22/13,95.0,23.0,0.0,12.0,0
HarvardX/PH207x/2012_Fall,MHxPC130245347,1,0,0,0,United States,Master's,1950.0,m,10/17/12,10/22/12,2.0,2.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130296185,1,1,0,0,Canada,Bachelor's,1978.0,m,1/28/13,8/8/13,41.0,6.0,0.0,3.0,0
HarvardX/CB22x/2013_Spring,MHxPC130081223,1,1,0,0,United Kingdom,Master's,1983.0,f,1/4/13,3/23/13,91.0,4.0,0.0,3.0,0
HarvardX/PH278x/2013_Spring,MHxPC130472334,1,1,0,0,India,Bachelor's,1993.0,m,5/5/13,5/21/13,35.0,2.0,3.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130304193,1,1,1,1,Other Europe,Secondary,1988.0,m,10/29/12,1/20/13,2753.0,20.0,51.0,15.0,0
HarvardX/CS50x/2012,MHxPC130069852,1,0,0,0,United Kingdom,Bachelor's,1981.0,m,9/17/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130494222,1,1,0,0,France,Master's,1986.0,m,7/11/13,8/15/13,33.0,2.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130268688,1,1,1,1,Other Europe,unk,-1.0,unk,11/24/12,1/19/13,1549.0,6.0,86.0,11.0,0
HarvardX/CS50x/2012,MHxPC130567970,1,0,0,0,India,Bachelor's,1991.0,f,6/17/13,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130110955,1,1,1,1,Nigeria,Master's,1976.0,m,10/24/12,1/19/13,1697.0,17.0,90.0,16.0,0
HarvardX/CS50x/2012,MHxPC130268728,1,1,1,1,Other South America,Less than Secondary,1996.0,m,9/25/12,5/12/13,54.0,19.0,0.0,10.0,0
HarvardX/PH207x/2012_Fall,MHxPC130232773,1,1,0,0,Australia,Secondary,1991.0,f,8/13/13,8/13/13,15.0,1.0,2.0,1.0,0
HarvardX/CS50x/2012,MHxPC130459898,1,0,0,0,Unknown/Other,unk,1980.0,m,8/29/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130227549,1,1,1,1,India,Master's,1987.0,m,10/16/12,1/16/13,6591.0,59.0,1230.0,16.0,1
HarvardX/CS50x/2012,MHxPC130504771,1,1,1,1,United States,Master's,1986.0,m,11/14/12,5/1/13,197.0,47.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130223917,1,1,1,1,United States,Bachelor's,1962.0,m,1/7/13,7/29/13,3119.0,36.0,0.0,26.0,0
HarvardX/PH207x/2012_Fall,MHxPC130537932,1,1,0,0,Other Africa,Master's,1972.0,m,12/10/12,12/10/12,35.0,1.0,9.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130359965,1,1,1,1,India,Bachelor's,1985.0,m,9/3/12,8/6/13,3520.0,33.0,234.0,15.0,0
HarvardX/ER22x/2013_Spring,MHxPC130224623,1,1,0,0,Morocco,unk,-1.0,unk,2/14/13,3/14/13,33.0,2.0,0.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130451500,1,0,0,0,United States,Bachelor's,1975.0,m,7/27/12,7/27/12,1.0,1.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130169065,1,1,0,0,Portugal,Master's,1983.0,m,10/22/12,10/22/12,7.0,1.0,1.0,1.0,0
HarvardX/CS50x/2012,MHxPC130097192,1,0,0,0,Unknown/Other,Master's,1980.0,m,9/4/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/PH207x/2012_Fall,MHxPC130324788,1,1,0,0,Nigeria,Bachelor's,1984.0,m,10/22/12,10/22/12,17.0,1.0,9.0,2.0,0
HarvardX/CS50x/2012,MHxPC130090793,1,0,0,0,Other Africa,unk,-1.0,unk,8/21/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130242509,1,1,1,1,United Kingdom,Bachelor's,1989.0,m,2/5/13,9/3/13,6541.0,104.0,0.0,27.0,0
HarvardX/ER22x/2013_Spring,MHxPC130287751,1,1,1,1,Other Europe,Master's,1987.0,m,2/16/13,8/14/13,2175.0,39.0,0.0,34.0,0
HarvardX/PH207x/2012_Fall,MHxPC130542098,1,1,1,1,India,Master's,1988.0,f,10/28/12,8/29/13,4003.0,41.0,190.0,15.0,0
HarvardX/PH207x/2012_Fall,MHxPC130446103,1,1,1,1,Spain,Bachelor's,1989.0,f,9/17/12,1/19/13,11774.0,50.0,2288.0,14.0,0
HarvardX/ER22x/2013_Spring,MHxPC130252530,1,1,1,1,United States,Secondary,1991.0,m,4/14/13,8/6/13,1041.0,28.0,0.0,32.0,0
HarvardX/CS50x/2012,MHxPC130449797,1,0,0,0,Unknown/Other,Bachelor's,1988.0,m,8/31/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CB22x/2013_Spring,MHxPC130211277,1,1,0,0,India,Bachelor's,1987.0,m,2/16/13,6/20/13,6.0,2.0,0.0,1.0,0
HarvardX/CS50x/2012,MHxPC130189631,1,0,0,0,Unknown/Other,Bachelor's,1989.0,f,9/3/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130516039,1,1,1,0,Germany,Bachelor's,1981.0,f,4/11/13,5/4/13,960.0,12.0,0.0,19.0,0
HarvardX/ER22x/2013_Spring,MHxPC130044193,1,1,0,0,India,Secondary,1994.0,m,3/27/13,3/27/13,6.0,1.0,0.0,1.0,0
HarvardX/PH207x/2012_Fall,MHxPC130195987,1,1,1,1,India,Master's,1983.0,m,10/11/12,1/20/13,2688.0,34.0,215.0,13.0,3
HarvardX/CS50x/2012,MHxPC130205234,1,1,1,1,Portugal,Bachelor's,1986.0,m,8/16/12,5/29/13,366.0,52.0,0.0,12.0,0
HarvardX/CB22x/2013_Spring,MHxPC130303339,1,1,0,0,India,Secondary,1994.0,m,1/13/13,4/10/13,6.0,3.0,0.0,1.0,0
HarvardX/PH278x/2013_Spring,MHxPC130393607,1,1,0,0,United States,Secondary,1992.0,f,3/29/13,5/16/13,67.0,2.0,15.0,2.0,0
HarvardX/PH207x/2012_Fall,MHxPC130437084,1,1,1,1,Spain,Master's,1985.0,f,8/13/12,5/24/13,4953.0,33.0,551.0,13.0,0
HarvardX/CS50x/2012,MHxPC130152003,1,0,0,0,United States,Secondary,1986.0,m,8/18/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130129576,1,0,0,0,Unknown/Other,Bachelor's,1988.0,f,9/11/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130507499,1,0,0,0,Pakistan,Master's,1988.0,m,8/1/13,8/1/13,1.0,1.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130352248,1,1,0,0,United Kingdom,Master's,1988.0,m,4/3/13,4/12/13,16.0,2.0,0.0,1.0,0
HarvardX/CB22x/2013_Spring,MHxPC130584149,1,1,1,1,India,unk,-1.0,unk,12/21/12,8/10/13,949.0,39.0,0.0,22.0,0
HarvardX/PH207x/2012_Fall,MHxPC130520689,1,1,0,0,United Kingdom,Master's,1986.0,f,9/19/12,10/20/12,213.0,6.0,80.0,2.0,0
HarvardX/CB22x/2013_Spring,MHxPC130411791,1,1,1,1,Greece,Master's,1981.0,f,2/24/13,9/4/13,2536.0,52.0,0.0,27.0,1
HarvardX/PH207x/2012_Fall,MHxPC130079300,1,0,0,0,United States,Doctorate,1949.0,f,8/9/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/CS50x/2012,MHxPC130029392,1,0,0,0,Other East Asia,Secondary,1992.0,f,9/11/12,unk,0.0,0.0,0.0,0.0,0
HarvardX/ER22x/2013_Spring,MHxPC130106219,1,1,0,0,United States,Master's,1970.0,m,12/24/12,3/28/13,27.0,1.0,0.0,4.0,0
